well,t_months,q_actual_sm3d,q_fitted_sm3d,q_forecast_sm3d,period
NO 15/9-F-1 C,32.489999999999995,,,127.71139191381288,forecast
NO 15/9-F-1 C,33.489999999999995,,,124.42159818373352,forecast
NO 15/9-F-1 C,34.489999999999995,,,121.29703567249045,forecast
NO 15/9-F-1 C,35.489999999999995,,,118.32556112302481,forecast
NO 15/9-F-1 C,36.489999999999995,,,115.49619274321313,forecast
NO 15/9-F-1 C,37.489999999999995,,,112.79897458562561,forecast
NO 15/9-F-1 C,38.489999999999995,,,110.22485949671471,forecast
NO 15/9-F-1 C,39.489999999999995,,,107.76560773528595,forecast
NO 15/9-F-1 C,40.489999999999995,,,105.41369886645431,forecast
NO 15/9-F-1 C,41.489999999999995,,,103.16225494630426,forecast
NO 15/9-F-1 C,42.489999999999995,,,101.00497334451248,forecast
NO 15/9-F-1 C,43.489999999999995,,,98.93606782301808,forecast
NO 15/9-F-1 C,44.489999999999995,,,96.95021671072924,forecast
NO 15/9-F-1 C,45.489999999999995,,,95.04251719685989,forecast
NO 15/9-F-1 C,46.489999999999995,,,93.20844491638172,forecast
NO 15/9-F-1 C,47.489999999999995,,,91.44381812625716,forecast
NO 15/9-F-1 C,48.489999999999995,,,89.7447658753672,forecast
NO 15/9-F-1 C,49.489999999999995,,,88.1076996581815,forecast
NO 15/9-F-1 C,50.489999999999995,,,86.5292881153021,forecast
NO 15/9-F-1 C,51.489999999999995,,,85.0064344055215,forecast
NO 15/9-F-1 C,52.489999999999995,,,83.53625592596981,forecast
NO 15/9-F-1 C,53.489999999999995,,,82.11606610091387,forecast
NO 15/9-F-1 C,54.489999999999995,,,80.7433579971414,forecast
NO 15/9-F-1 C,55.489999999999995,,,79.41578955570348,forecast
NO 15/9-F-1 C,56.489999999999995,,,78.13117025699324,forecast
NO 15/9-F-1 C,57.489999999999995,,,76.8874490594462,forecast
NO 15/9-F-1 C,58.489999999999995,,,75.68270347216787,forecast
NO 15/9-F-1 C,59.489999999999995,,,74.5151296390356,forecast
NO 15/9-F-1 C,60.489999999999995,,,73.38303332670394,forecast
NO 15/9-F-1 C,61.489999999999995,,,72.28482172182258,forecast
NO 15/9-F-1 C,62.489999999999995,,,71.21899595394498,forecast
NO 15/9-F-1 C,63.489999999999995,,,70.18414427031475,forecast
NO 15/9-F-1 C,64.49,,,69.17893579717439,forecast
NO 15/9-F-1 C,65.49,,,68.20211482962394,forecast
NO 15/9-F-1 C,66.49,,,67.25249559851392,forecast
NO 15/9-F-1 C,67.49,,,66.32895746851703,forecast
NO 15/9-F-1 C,68.49,,,65.4304405264923,forecast
NO 15/9-F-1 C,69.49,,,64.55594152362664,forecast
NO 15/9-F-1 C,70.49,,,63.70451013869237,forecast
NO 15/9-F-1 C,71.49,,,62.8752455331597,forecast
NO 15/9-F-1 C,72.49,,,62.06729317191196,forecast
NO 15/9-F-1 C,73.49,,,61.27984188597543,forecast
NO 15/9-F-1 C,74.49,,,60.512121156039775,forecast
NO 15/9-F-1 C,75.49,,,59.76339859764621,forecast
NO 15/9-F-1 C,76.49,,,59.03297763078999,forecast
NO 15/9-F-1 C,77.49,,,58.32019531835051,forecast
NO 15/9-F-1 C,78.49,,,57.62442035924988,forecast
NO 15/9-F-1 C,79.49,,,56.9450512235708,forecast
NO 15/9-F-1 C,80.49,,,56.28151441805452,forecast
NO 15/9-F-1 C,81.49,,,55.6332628714671,forecast
NO 15/9-F-1 C,82.49,,,54.99977443027919,forecast
NO 15/9-F-1 C,83.49,,,54.38055045596581,forecast
NO 15/9-F-11 H,0.0,17.85,1198.6772413761707,,history
NO 15/9-F-11 H,0.03,725.0,1198.3690016544979,,history
NO 15/9-F-11 H,0.07,891.48,1197.9581386546727,,history
NO 15/9-F-11 H,0.1,886.42,1197.650083850186,,history
NO 15/9-F-11 H,0.13,56.01,1197.342108261959,,history
NO 15/9-F-11 H,0.16,123.59,1197.0342118696208,,history
NO 15/9-F-11 H,0.2,1032.38,1196.6238065049097,,history
NO 15/9-F-11 H,0.23,190.35,1196.3160948237899,,history
NO 15/9-F-11 H,0.33,590.09,1195.2909605859493,,history
NO 15/9-F-11 H,0.36,1066.46,1194.983591646012,,history
NO 15/9-F-11 H,0.39,1059.61,1194.6763017459639,,history
NO 15/9-F-11 H,0.43,1070.45,1194.2667047950429,,history
NO 15/9-F-11 H,0.46,1069.96,1193.9595992423704,,history
NO 15/9-F-11 H,0.49,1062.22,1193.652572661857,,history
NO 15/9-F-11 H,0.53,1074.0,1193.2433266983214,,history
NO 15/9-F-11 H,0.56,1070.3,1192.9364843072144,,history
NO 15/9-F-11 H,0.59,1054.09,1192.629720820595,,history
NO 15/9-F-11 H,0.62,1038.69,1192.3230362181723,,history
NO 15/9-F-11 H,0.66,1050.89,1191.9142460886335,,history
NO 15/9-F-11 H,0.69,1044.55,1191.6077454704603,,history
NO 15/9-F-11 H,0.72,1044.6,1191.3013236688873,,history
NO 15/9-F-11 H,0.76,1075.73,1190.8928838353613,,history
NO 15/9-F-11 H,0.79,1088.86,1190.5866458603798,,history
NO 15/9-F-11 H,0.82,1041.92,1190.2804866344602,,history
NO 15/9-F-11 H,0.85,1047.06,1189.974406137352,,history
NO 15/9-F-11 H,0.89,1024.24,1189.5664212399238,,history
NO 15/9-F-11 H,0.92,1050.43,1189.2605243646537,,history
NO 15/9-F-11 H,0.95,1045.41,1188.954706150732,,history
NO 15/9-F-11 H,0.99,1038.88,1188.5470708593054,,history
NO 15/9-F-11 H,1.02,1030.14,1188.2414361098745,,history
NO 15/9-F-11 H,1.05,1029.58,1187.935879954386,,history
NO 15/9-F-11 H,1.08,1030.05,1187.6304023726295,,history
NO 15/9-F-11 H,1.12,697.86,1187.223221121171,,history
NO 15/9-F-11 H,1.31,15.16,1185.2910158111183,,history
NO 15/9-F-11 H,1.35,940.96,1184.8846366226128,,history
NO 15/9-F-11 H,1.38,969.43,1184.5799436677457,,history
NO 15/9-F-11 H,1.41,1016.4,1184.2753290646388,,history
NO 15/9-F-11 H,1.45,1156.84,1183.8692981061884,,history
NO 15/9-F-11 H,1.48,1150.65,1183.5648662455098,,history
NO 15/9-F-11 H,1.51,1140.41,1183.2605126694511,,history
NO 15/9-F-11 H,1.54,1109.4,1182.9562373578813,,history
NO 15/9-F-11 H,1.58,1118.97,1182.5506586524307,,history
NO 15/9-F-11 H,1.61,1102.58,1182.2465658797437,,history
NO 15/9-F-11 H,1.64,809.9,1181.94255130448,,history
NO 15/9-F-11 H,1.71,329.15,1181.2334879503433,,history
NO 15/9-F-11 H,1.74,982.21,1180.9297338879583,,history
NO 15/9-F-11 H,1.77,947.47,1180.6260579358975,,history
NO 15/9-F-11 H,1.81,1042.0,1180.2212781367152,,history
NO 15/9-F-11 H,1.84,474.31,1179.9177843639734,,history
NO 15/9-F-11 H,1.91,642.66,1179.2099356949639,,history
NO 15/9-F-11 H,1.94,309.88,1178.9067019888205,,history
NO 15/9-F-11 H,1.97,1034.51,1178.6035462591913,,history
NO 15/9-F-11 H,2.0,1074.59,1178.300468486025,,history
NO 15/9-F-11 H,2.04,1142.53,1177.8964860194312,,history
NO 15/9-F-11 H,2.07,1107.51,1177.5935900667284,,history
NO 15/9-F-11 H,2.1,1124.52,1177.2907720036867,,history
NO 15/9-F-11 H,2.14,299.46,1176.8871357133748,,history
NO 15/9-F-11 H,2.17,380.03,1176.584499314993,,history
NO 15/9-F-11 H,2.2,1158.6,1176.281940739528,,history
NO 15/9-F-11 H,2.23,1194.95,1175.9794599669674,,history
NO 15/9-F-11 H,2.27,1195.94,1175.5762732623814,,history
NO 15/9-F-11 H,2.3,1249.05,1175.2739739521355,,history
NO 15/9-F-11 H,2.33,1245.28,1174.9717523781242,,history
NO 15/9-F-11 H,2.37,1242.87,1174.5689111679246,,history
NO 15/9-F-11 H,2.4,1235.41,1174.2668709007312,,history
NO 15/9-F-11 H,2.43,1256.2,1173.9649083031595,,history
NO 15/9-F-11 H,2.46,1251.09,1173.6630233552369,,history
NO 15/9-F-11 H,2.5,1251.81,1173.2606308451718,,history
NO 15/9-F-11 H,2.53,1256.98,1172.9589270021206,,history
NO 15/9-F-11 H,2.56,1271.99,1172.6573007421796,,history
NO 15/9-F-11 H,2.6,655.2,1172.2552530459484,,history
NO 15/9-F-11 H,2.63,362.61,1171.9538077356883,,history
NO 15/9-F-11 H,2.66,1178.27,1171.6524399420568,,history
NO 15/9-F-11 H,2.69,1183.06,1171.3511496451208,,history
NO 15/9-F-11 H,2.73,1198.75,1170.9495497651774,,history
NO 15/9-F-11 H,2.76,1197.21,1170.6484402163735,,history
NO 15/9-F-11 H,2.79,1198.18,1170.347408097857,,history
NO 15/9-F-11 H,2.83,1215.93,1169.9461523525356,,history
NO 15/9-F-11 H,2.86,1221.59,1169.6453008272665,,history
NO 15/9-F-11 H,2.89,1210.15,1169.3445266659344,,history
NO 15/9-F-11 H,2.92,1218.52,1169.0438298486451,,history
NO 15/9-F-11 H,2.96,1219.97,1168.6430210375058,,history
NO 15/9-F-11 H,2.99,1221.28,1168.3425046123123,,history
NO 15/9-F-11 H,3.02,1250.87,1168.0420654648844,,history
NO 15/9-F-11 H,3.06,1249.12,1167.641600110493,,history
NO 15/9-F-11 H,3.09,1236.82,1167.3413412005816,,history
NO 15/9-F-11 H,3.12,1219.94,1167.0411595022156,,history
NO 15/9-F-11 H,3.15,250.93,1166.741054995541,,history
NO 15/9-F-11 H,3.19,557.18,1166.341035694964,,history
NO 15/9-F-11 H,3.22,414.96,1166.0411112250495,,history
NO 15/9-F-11 H,3.25,1197.34,1165.74126388068,,history
NO 15/9-F-11 H,3.29,1212.36,1165.3415873603117,,history
NO 15/9-F-11 H,3.32,1252.76,1165.0419198984275,,history
NO 15/9-F-11 H,3.35,773.31,1164.7423294959983,,history
NO 15/9-F-11 H,3.38,1155.15,1164.4428161332085,,history
NO 15/9-F-11 H,3.42,1180.75,1164.0435847880208,,history
NO 15/9-F-11 H,3.45,1127.93,1163.7442511073564,,history
NO 15/9-F-11 H,3.48,1164.19,1163.444994400315,,history
NO 15/9-F-11 H,3.52,1186.6,1163.04610516013,,history
NO 15/9-F-11 H,3.55,1174.61,1162.7470279812428,,history
NO 15/9-F-11 H,3.58,1201.41,1162.4480277100195,,history
NO 15/9-F-11 H,3.61,1257.28,1162.149104326683,,history
NO 15/9-F-11 H,3.65,1167.56,1161.7506593847756,,history
NO 15/9-F-11 H,3.68,1150.55,1161.4519153296278,,history
NO 15/9-F-11 H,3.71,1162.76,1161.1532480964815,,history
NO 15/9-F-11 H,3.75,1172.19,1160.7551445857002,,history
NO 15/9-F-11 H,3.78,1185.38,1160.4566565270745,,history
NO 15/9-F-11 H,3.81,1156.62,1160.1582452246205,,history
NO 15/9-F-11 H,3.84,1155.28,1159.8599106586003,,history
NO 15/9-F-11 H,3.88,1145.31,1159.4622505709203,,history
NO 15/9-F-11 H,3.91,1222.99,1159.1640949798496,,history
NO 15/9-F-11 H,3.94,1245.11,1158.866016059456,,history
NO 15/9-F-11 H,3.98,1213.11,1158.468696730354,,history
NO 15/9-F-11 H,4.01,1216.54,1158.1707966315444,,history
NO 15/9-F-11 H,4.04,1232.91,1157.8729731377127,,history
NO 15/9-F-11 H,4.07,1227.25,1157.5752262291599,,history
NO 15/9-F-11 H,4.11,1200.78,1157.1783494497076,,history
NO 15/9-F-11 H,4.14,1202.03,1156.8807811635604,,history
NO 15/9-F-11 H,4.17,1193.42,1156.5832893970653,,history
NO 15/9-F-11 H,4.21,1196.26,1156.1867527049665,,history
NO 15/9-F-11 H,4.24,1253.95,1155.889439407814,,history
NO 15/9-F-11 H,4.27,1274.74,1155.592202564743,,history
NO 15/9-F-11 H,4.3,1326.29,1155.295042156094,,history
NO 15/9-F-11 H,4.34,1314.55,1154.8989471419136,,history
NO 15/9-F-11 H,4.37,1340.01,1154.6019650038209,,history
NO 15/9-F-11 H,4.4,1306.06,1154.3050592346522,,history
NO 15/9-F-11 H,4.44,605.59,1153.9093036379236,,history
NO 15/9-F-11 H,4.47,1166.9,1153.6125759865497,,history
NO 15/9-F-11 H,4.5,1170.31,1153.3159246386588,,history
NO 15/9-F-11 H,4.53,590.11,1153.0193495746298,,history
NO 15/9-F-11 H,4.57,780.7,1152.6240347858052,,history
NO 15/9-F-11 H,4.6,62.69,1152.3276376411761,,history
NO 15/9-F-11 H,4.63,1096.97,1152.0313167150405,,history
NO 15/9-F-11 H,4.67,364.15,1151.6363406750854,,history
NO 15/9-F-11 H,4.7,1023.24,1151.3401975158893,,history
NO 15/9-F-11 H,4.73,1086.49,1151.0441305098739,,history
NO 15/9-F-11 H,4.76,1228.17,1150.748139637457,,history
NO 15/9-F-11 H,4.8,1276.23,1150.3536035371053,,history
NO 15/9-F-11 H,4.83,1311.5,1150.0577902336238,,history
NO 15/9-F-11 H,4.86,1306.85,1149.762052998501,,history
NO 15/9-F-11 H,4.9,916.69,1149.3678549797537,,history
NO 15/9-F-11 H,4.93,1149.7,1149.0722951614061,,history
NO 15/9-F-11 H,4.96,1268.29,1148.7768113462334,,history
NO 15/9-F-11 H,4.99,1300.33,1148.481403514692,,history
NO 15/9-F-11 H,5.03,1332.52,1148.0876445689576,,history
NO 15/9-F-11 H,5.06,1321.87,1147.7924139565773,,history
NO 15/9-F-11 H,5.09,1133.69,1147.4972592627169,,history
NO 15/9-F-11 H,5.13,648.24,1147.103837732636,,history
NO 15/9-F-11 H,5.16,1219.26,1146.8088601060763,,history
NO 15/9-F-11 H,5.19,1240.64,1146.513958332981,,history
NO 15/9-F-11 H,5.22,1269.54,1146.2191323938443,,history
NO 15/9-F-11 H,5.26,973.43,1145.826149071894,,history
NO 15/9-F-11 H,5.29,1199.06,1145.5315000028336,,history
NO 15/9-F-11 H,5.32,1327.31,1145.2369267027493,,history
NO 15/9-F-11 H,5.36,1296.68,1144.8442801318129,,history
NO 15/9-F-11 H,5.39,753.22,1144.5498835502433,,history
NO 15/9-F-11 H,5.42,287.7,1144.2555626727226,,history
NO 15/9-F-11 H,5.45,1109.93,1143.9613174797832,,history
NO 15/9-F-11 H,5.49,1202.73,1143.5691082537974,,history
NO 15/9-F-11 H,5.52,1218.19,1143.2750395825371,,history
NO 15/9-F-11 H,5.55,1241.32,1142.9810465310034,,history
NO 15/9-F-11 H,5.59,1253.36,1142.589173392702,,history
NO 15/9-F-11 H,5.62,1279.02,1142.295356711584,,history
NO 15/9-F-11 H,5.65,1276.71,1142.0016155853934,,history
NO 15/9-F-11 H,5.68,1289.27,1141.7079499947013,,history
NO 15/9-F-11 H,5.72,1311.79,1141.3165133398716,,history
NO 15/9-F-11 H,5.75,1274.05,1141.023023923147,,history
NO 15/9-F-11 H,5.78,1250.06,1140.729609977194,,history
NO 15/9-F-11 H,5.82,1297.07,1140.338508748025,,history
NO 15/9-F-11 H,5.85,1282.74,1140.0452708250748,,history
NO 15/9-F-11 H,5.88,1231.07,1139.752108308224,,history
NO 15/9-F-11 H,5.91,1236.35,1139.4590211780826,,history
NO 15/9-F-11 H,5.95,1245.46,1139.068355572603,,history
NO 15/9-F-11 H,5.98,1296.27,1138.7754442694027,,history
NO 15/9-F-11 H,6.01,1352.45,1138.4826082883121,,history
NO 15/9-F-11 H,6.05,1296.83,1138.0922774477742,,history
NO 15/9-F-11 H,6.08,653.96,1137.7996171429572,,history
NO 15/9-F-11 H,6.11,1138.27,1137.5070320957057,,history
NO 15/9-F-11 H,6.14,1128.83,1137.2145222866668,,history
NO 15/9-F-11 H,6.18,1185.93,1136.8246262117295,,history
NO 15/9-F-11 H,6.21,473.89,1136.5322918832894,,history
NO 15/9-F-11 H,6.28,1162.85,1135.8504707591762,,history
NO 15/9-F-11 H,6.31,1182.42,1135.5583869347042,,history
NO 15/9-F-11 H,6.34,1324.83,1135.266378219556,,history
NO 15/9-F-11 H,6.37,1353.04,1134.9744445944168,,history
NO 15/9-F-11 H,6.41,1362.32,1134.5853165342053,,history
NO 15/9-F-11 H,6.44,1355.11,1134.2935580440042,,history
NO 15/9-F-11 H,6.47,336.75,1134.0018745794669,,history
NO 15/9-F-11 H,6.54,140.99,1133.3215714869864,,history
NO 15/9-F-11 H,6.57,1165.83,1133.030137968686,,history
NO 15/9-F-11 H,6.6,117.82,1132.7387793924831,,history
NO 15/9-F-11 H,6.67,953.58,1132.0592340479227,,history
NO 15/9-F-11 H,6.7,1196.82,1131.7681251395568,,history
NO 15/9-F-11 H,6.74,1237.04,1131.3800963718236,,history
NO 15/9-F-11 H,6.77,1219.55,1131.089162103637,,history
NO 15/9-F-11 H,6.8,1237.45,1130.7983026491659,,history
NO 15/9-F-11 H,6.83,1234.86,1130.5075179891714,,history
NO 15/9-F-11 H,6.87,649.74,1130.119921422901,,history
NO 15/9-F-11 H,6.9,1081.91,1129.8293112085648,,history
NO 15/9-F-11 H,6.93,1230.32,1129.5387757246135,,history
NO 15/9-F-11 H,6.97,1248.17,1129.1515112933969,,history
NO 15/9-F-11 H,7.0,1241.05,1128.8611501056196,,history
NO 15/9-F-11 H,7.03,1243.91,1128.5708635841904,,history
NO 15/9-F-11 H,7.06,1210.72,1128.2806517099082,,history
NO 15/9-F-11 H,7.1,1223.99,1127.8938186288067,,history
NO 15/9-F-11 H,7.13,1223.72,1127.6037808565607,,history
NO 15/9-F-11 H,7.16,1209.75,1127.3138176674963,,history
NO 15/9-F-11 H,7.2,1208.28,1126.9273160672112,,history
NO 15/9-F-11 H,7.23,1188.83,1126.6375268309935,,history
NO 15/9-F-11 H,7.26,1200.67,1126.3478121140463,,history
NO 15/9-F-11 H,7.29,1199.47,1126.0581718972069,,history
NO 15/9-F-11 H,7.33,1194.84,1125.6721007973663,,history
NO 15/9-F-11 H,7.36,1178.12,1125.382634339618,,history
NO 15/9-F-11 H,7.39,1189.71,1125.0932423181378,,history
NO 15/9-F-11 H,7.43,1216.72,1124.707502046165,,history
NO 15/9-F-11 H,7.46,1332.15,1124.4182836348803,,history
NO 15/9-F-11 H,7.49,1306.23,1124.1291395960784,,history
NO 15/9-F-11 H,7.52,1326.01,1123.8400699106346,,history
NO 15/9-F-11 H,7.56,1329.45,1123.454759291109,,history
NO 15/9-F-11 H,7.59,1309.27,1123.165863022487,,history
NO 15/9-F-11 H,7.62,1319.73,1122.8770410435088,,history
NO 15/9-F-11 H,7.66,1310.19,1122.4920606001886,,history
NO 15/9-F-11 H,7.69,1324.86,1122.2034118894296,,history
NO 15/9-F-11 H,7.72,1307.78,1121.9148374046554,,history
NO 15/9-F-11 H,7.75,1309.6,1121.626337126778,,history
NO 15/9-F-11 H,7.79,1272.58,1121.2417854895787,,history
NO 15/9-F-11 H,7.82,1284.05,1120.953458286928,,history
NO 15/9-F-11 H,7.85,1308.95,1120.6652052275858,,history
NO 15/9-F-11 H,7.89,1294.7,1120.2809831162128,,history
NO 15/9-F-11 H,7.92,598.56,1119.9929029837872,,history
NO 15/9-F-11 H,7.95,940.92,1119.7048969311363,,history
NO 15/9-F-11 H,7.98,246.43,1119.4169649392106,,history
NO 15/9-F-11 H,8.02,219.97,1119.033170789299,,history
NO 15/9-F-11 H,8.05,1172.89,1118.745411531677,,history
NO 15/9-F-11 H,8.08,497.54,1118.457726271317,,history
NO 15/9-F-11 H,8.11,179.61,1118.17011498919,,history
NO 15/9-F-11 H,8.15,357.54,1117.7867483240598,,history
NO 15/9-F-11 H,8.18,1111.8,1117.4993095838388,,history
NO 15/9-F-11 H,8.21,1261.62,1117.2119447584582,,history
NO 15/9-F-11 H,8.25,1260.09,1116.828906603741,,history
NO 15/9-F-11 H,8.28,1262.15,1116.5417141724135,,history
NO 15/9-F-11 H,8.31,1266.28,1116.2545955925887,,history
NO 15/9-F-11 H,8.34,1280.31,1115.967550845275,,history
NO 15/9-F-11 H,8.38,1286.67,1115.5849393332824,,history
NO 15/9-F-11 H,8.41,925.83,1115.2980667880026,,history
NO 15/9-F-11 H,8.44,52.88,1115.0112680119666,,history
NO 15/9-F-11 H,8.48,1040.68,1114.628984363289,,history
NO 15/9-F-11 H,8.51,1217.92,1114.3423576417256,,history
NO 15/9-F-11 H,8.54,985.07,1114.0558046261922,,history
NO 15/9-F-11 H,8.57,1259.32,1113.7693252977353,,history
NO 15/9-F-11 H,8.61,1254.79,1113.3874674513845,,history
NO 15/9-F-11 H,8.64,1250.18,1113.1011599857593,,history
NO 15/9-F-11 H,8.67,1245.44,1112.8149261440674,,history
NO 15/9-F-11 H,8.71,1256.97,1112.4333955152088,,history
NO 15/9-F-11 H,8.74,1248.98,1112.1473333890776,,history
NO 15/9-F-11 H,8.77,1267.54,1111.861344823791,,history
NO 15/9-F-11 H,8.8,1256.91,1111.5754298004329,,history
NO 15/9-F-11 H,8.84,1283.57,1111.194324135158,,history
NO 15/9-F-11 H,8.87,1284.97,1110.908580636097,,history
NO 15/9-F-11 H,8.9,1261.85,1110.6229106159453,,history
NO 15/9-F-11 H,8.94,1206.79,1110.242131523612,,history
NO 15/9-F-11 H,8.97,1278.99,1109.9566328807769,,history
NO 15/9-F-11 H,9.0,833.38,1109.6712076538868,,history
NO 15/9-F-11 H,9.03,1294.23,1109.3858558240624,,history
NO 15/9-F-11 H,9.07,1280.42,1109.0055008582226,,history
NO 15/9-F-11 H,9.1,1266.17,1108.720320214828,,history
NO 15/9-F-11 H,9.13,1295.64,1108.4352129056047,,history
NO 15/9-F-11 H,9.17,1267.79,1108.0551838694248,,history
NO 15/9-F-11 H,9.2,1256.92,1107.7702475999401,,history
NO 15/9-F-11 H,9.23,1349.88,1107.485384601786,,history
NO 15/9-F-11 H,9.26,1350.61,1107.2005948561207,,history
NO 15/9-F-11 H,9.3,1342.36,1106.820989110993,,history
NO 15/9-F-11 H,9.33,1344.44,1106.5363702145557,,history
NO 15/9-F-11 H,9.36,1318.46,1106.2518245078363,,history
NO 15/9-F-11 H,9.4,1292.56,1105.8725440503545,,history
NO 15/9-F-11 H,9.43,1281.25,1105.5881690464607,,history
NO 15/9-F-11 H,9.46,1156.6,1105.3038671695683,,history
NO 15/9-F-11 H,9.49,493.47,1105.0196384008725,,history
NO 15/9-F-11 H,9.53,1206.07,1104.6407804006465,,history
NO 15/9-F-11 H,9.56,1111.36,1104.3567221446408,,history
NO 15/9-F-11 H,9.59,1089.83,1104.0727369341848,,history
NO 15/9-F-11 H,9.63,1108.5,1103.6942035808552,,history
NO 15/9-F-11 H,9.66,1120.87,1103.4103887369754,,history
NO 15/9-F-11 H,9.69,1051.71,1103.1266468760516,,history
NO 15/9-F-11 H,9.72,1069.25,1102.8429779793164,,history
NO 15/9-F-11 H,9.76,1065.51,1102.4648662510895,,history
NO 15/9-F-11 H,9.79,1060.68,1102.1813675311698,,history
NO 15/9-F-11 H,9.82,1070.94,1101.8979417129146,,history
NO 15/9-F-11 H,9.86,1039.28,1101.520153992097,,history
NO 15/9-F-11 H,9.89,1051.25,1101.2368982048313,,history
NO 15/9-F-11 H,9.92,1056.25,1100.9537152567605,,history
NO 15/9-F-11 H,9.95,1067.53,1100.6706051291537,,history
NO 15/9-F-11 H,9.99,1079.36,1100.2932382029242,,history
NO 15/9-F-11 H,10.02,1102.34,1100.0102979169199,,history
NO 15/9-F-11 H,10.05,1057.78,1099.727430388979,,history
NO 15/9-F-11 H,10.09,1063.17,1099.3503868319308,,history
NO 15/9-F-11 H,10.12,1087.43,1099.0676890000534,,history
NO 15/9-F-11 H,10.15,1096.32,1098.7850638638924,,history
NO 15/9-F-11 H,10.18,1111.83,1098.5025114047546,,history
NO 15/9-F-11 H,10.22,1134.99,1098.1258878134163,,history
NO 15/9-F-11 H,10.25,1152.6,1097.8435048613276,,history
NO 15/9-F-11 H,10.28,1068.24,1097.5611945239843,,history
NO 15/9-F-11 H,10.32,1109.18,1097.184893664857,,history
NO 15/9-F-11 H,10.35,1109.98,1096.902752689311,,history
NO 15/9-F-11 H,10.38,1178.62,1096.620684266286,,history
NO 15/9-F-11 H,10.41,1180.81,1096.3386883771252,,history
NO 15/9-F-11 H,10.45,1199.75,1095.962806656462,,history
NO 15/9-F-11 H,10.48,1197.7,1095.6809799404566,,history
NO 15/9-F-11 H,10.51,1349.24,1095.3992256961603,,history
NO 15/9-F-11 H,10.55,1189.09,1095.0236660719922,,history
NO 15/9-F-11 H,10.58,1172.31,1094.7420808558854,,history
NO 15/9-F-11 H,10.61,1175.15,1094.4605680493864,,history
NO 15/9-F-11 H,10.64,1116.79,1094.1791276338747,,history
NO 15/9-F-11 H,10.68,1102.45,1093.8039863225547,,history
NO 15/9-F-11 H,10.71,1104.3,1093.5227147469623,,history
NO 15/9-F-11 H,10.74,1120.89,1093.2415155003248,,history
NO 15/9-F-11 H,10.78,1156.42,1092.8666956510363,,history
NO 15/9-F-11 H,10.81,1160.01,1092.5856650996377,,history
NO 15/9-F-11 H,10.84,1147.01,1092.3047068152148,,history
NO 15/9-F-11 H,10.87,1146.84,1092.023820779184,,history
NO 15/9-F-11 H,10.91,1146.08,1091.6494184187534,,history
